show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description,year
s3269,Movie,House Arrest,"Shashanka Ghosh, Samit Basu","Ali Fazal, Shriya Pilgaonkar, Jim Sarbh, Barkha Singh, Badrul Islam, Sunil Kumar",India,2019-11-15,2019,TV-14,105 min,"Comedies, Independent Movies, International Movies",A world-weary man’s self-imposed home confinement becomes a comedy of errors with the simultaneous arrivals of a peculiar package and a curious journalist.,2019
s3270,TV Show,I'm with the Band: Nasty Cherry,,"Charli XCX, Emmie Lichtenberg, Gabbriette Bechtel, Chloe Chaidez, Deborah Knox- Hewson, Georgia Somary",United States,2019-11-15,2019,TV-MA,1 Season,Reality TV,"In an unfiltered, intimate docuseries, pop star mentor Charli XCX finds out what it takes to build – and break – a real, badass all-girl punk band.",2019
s3271,TV Show,Inheritors,,"Lee Min-ho, Park Shin-hye, Kim Woo-bin, Krystal Jung, Kim Ji-won, Choi Jin-hyuk, Kang Ha-neul, Kim Sung-ryoung, Kim Mee-kyeong, Yoon Jin-seo",South Korea,2019-11-15,2013,TV-14,1 Season,"International TV Shows, Korean TV Shows, Romantic TV Shows","After a chance encounter in LA, two teens from different social backgrounds reunite at an exclusive high school attended by Korea’s über rich.",2019
s3272,TV Show,K-On!,,"Aki Toyosaki, Ayana Taketatsu, Chika Fujito, Madoka Yonezawa, Minako Kotobuki, Satomi Sato, Yoko Hikasa",Japan,2019-11-15,2010,TV-PG,2 Seasons,"Anime Series, Teen TV Shows","When they're not gorging themselves on sugary snacks, four aspiring high school musicians crank out catchy tunes as members of the Light Music Club.",2019
s3273,Movie,K-on! the movie,Naoko Yamada,"Aki Toyosaki, Yoko Hikasa, Satomi Sato, Minako Kotobuki, Ayana Taketatsu, Asami Sanada, Madoka Yonezawa, Chika Fujito, Yoriko Nagata",Japan,2019-11-15,2011,TV-PG,110 min,"Anime Features, Music & Musicals",The seniors in Sakuragaoka High School's music club live out the graduation trip of their dreams when they celebrate by performing in London.,2019
s3274,Movie,Klaus,Sergio Pablos,"Jason Schwartzman, J.K. Simmons, Rashida Jones, Will Sasso, Neda Margrethe Labba, Sergio Pablos, Norm Macdonald, Joan Cusack","Spain, United Kingdom",2019-11-15,2019,PG,98 min,"Children & Family Movies, Comedies","A selfish postman and a reclusive toymaker form an unlikely friendship, delivering joy to a cold, dark town that desperately needs it.",2019
s3275,TV Show,La Robe De Mariee Des Cieux,,"Cyndi Wang, Leon Jay Williams, Chu Chung-heng, Michael Tao, Ming Dao, Jacky Chu, Ehlo Huang, Terri Kwan",Taiwan,2019-11-15,2004,TV-MA,1 Season,"International TV Shows, Romantic TV Shows","After a chance encounter that ends on bad terms, two clashing strangers soon cross paths again as their fates become inevitably intertwined.",2019
s3276,TV Show,Llama Llama,,"Jennifer Garner, Shayle Simons, Vania Gill, Islie Hirvonen, Brendon Sunderland, Austin Abell, Evans Johnson, Kathleen Barr, David Hoole",United States,2019-11-15,2019,TV-Y,2 Seasons,Kids' TV,"Beloved children's book character Llama Llama springs to life in this heartwarming series about family, friendship and learning new things.",2019
s3277,TV Show,My MVP Valentine,,"Angela Chang, Tony Sun, Johnny Yan, Margaret Lin, David Chen, Sam Wang, Zax Wang, Jason Hsu, Joe Chen",Taiwan,2019-11-15,2002,TV-PG,1 Season,"International TV Shows, Romantic TV Shows, TV Dramas","An unfortunate accident alters the life of a high school basketball prodigy, who abandons his beloved sport and becomes entangled in a love triangle.",2019
s3278,TV Show,My Sassy Girl,,"Joo Won, Oh Yeon-seo, Lee Jung-shin, Kim Yoon-hye, Sohn Chang-min, Yoon Se-a, Cho Hee-bong, Jung Woong-in, Lee Kyung-hwa",South Korea,2019-11-15,2017,TV-14,1 Season,"International TV Shows, Korean TV Shows, Romantic TV Shows",A refined young Joseon scholar's life turns upside down after he rescues a drunk princess who later accuses him of taking something precious from her.,2019
s3279,Movie,SunGanges,Valli Bindana,Naseeruddin Shah,"India, United States",2019-11-15,2018,TV-14,74 min,"Documentaries, International Movies","A trio of filmmakers treks across India to explore the correlation between vanishing rivers, massive energy projects and renewable energy sources.",2019
s3280,TV Show,The Club,,"Alejandro Speitzer, Minnie West, Jorge Caballero, Ana González Bello, Axel Arenas, Arcelia Ramírez, Omar Germenos, Anna Ciocchetti, Aurora Gil, Martha Julia, Alejandro Puente, Estrella Solís, Martín Saracho, Sofía de Llaca, Marco Tostado",Mexico,2019-11-15,2019,TV-MA,1 Season,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows","A band of misfit rich kids in Mexico strike out on their own selling MDMA and quickly run into trouble with other narcos, the law and their families.",2019
s3281,Movie,The Garden of Words,Makoto Shinkai,"Miyu Irino, Kana Hanazawa, Fumi Hirano, Takeshi Maeda, Yuka Terasaki, Takanori Hoshino, Suguru Inoue, Megumi Han, Mikako Komatsu, Yuki Hayashi",Japan,2019-11-15,2013,TV-14,46 min,"Anime Features, International Movies, Romantic Movies","When a lonely teenager skips his morning classes to sit in a lovely garden, he meets a mysterious older woman who shares his feelings of alienation.",2019
s3282,TV Show,The Stranded,,"Papangkorn Lerkchaleampote, Chayanit Chansangavej, Chutavuth Pattarakampol, Kittisak Patomburana, Sinjai Plengpanich, Oabnithi Wiwattanawarang, Ticha Wongthipkanont, Chaleeda Gilbert, Chanya McClory",Thailand,2019-11-15,2019,TV-MA,1 Season,"International TV Shows, TV Action & Adventure, TV Dramas","Trapped on an island destroyed by a tsunami, the students of an elite school try to hold on to hope. But mysterious forces seem to work against them.",2019
s3283,TV Show,The Toys That Made Us,,,United States,2019-11-15,2019,TV-14,3 Seasons,"Docuseries, Reality TV",The minds behind history's most iconic toy franchises discuss the rise – and sometimes fall – of their billion-dollar creations.,2019
s3284,TV Show,The Yard,,"Demet Evgar, Ceren Moray, Nursel Köse, Kenan Ece, Teoman Kumbaracıbaşı, Çağdaş Onur Öztürk, Deniz Barut, Onuryay Evrentan, Görkem Mertsöz, Mert Tanık, Ayça Damgacı",Turkey,2019-11-15,2019,TV-MA,2 Seasons,"Crime TV Shows, International TV Shows, TV Dramas","After a fateful domestic clash, a devoted mother finds herself in prison and fighting to survive in hopes of reuniting with her daughter.",2019
s3285,TV Show,Westside Story,,"Tony Sun, Wallace Huo, Esther Liu, Cyndi Wang, Zax Wang, Sam Wang, Jason Hsu, Whyn Wu, Ben Lee, Vicky Chen",,2019-11-15,2003,TV-14,1 Season,"International TV Shows, Romantic TV Shows, TV Action & Adventure","Spirited high school misfits with hearts of gold begin their journeys into adulthood as they navigate school, friendship, romance and heartbreak.",2019
s3286,Movie,Fadily Camara : La plus drôle de tes copines,Gautier & Leduc,Fadily Camara,France,2019-11-14,2019,TV-MA,54 min,Stand-Up Comedy,"Irrepressible French comedian Fadily Camara weaves jokes, vivid characters and physical comedy into a lively stand-up show at La Cigale in Paris.",2019
s3287,TV Show,My Dear Warrior,,"Leo Putt, Pimchanok Luevisadpaibul, Suthada Jongjaiphar, Chatra Baude, Claudia Chakrapan, Oabnithi Wiwattanawarang, Varatta Vajrathon, Varot Makaduangkeo, Supasit Chinvinijkul",Thailand,2019-11-14,2019,TV-14,1 Season,"International TV Shows, Romantic TV Shows, TV Comedies","Love leaps off the page when an astronomer magically meets her comic book hero in the flesh, but learns that his fictional problems are very real.",2019
s3288,TV Show,Maradona in Mexico,,Diego Armando Maradona,"Argentina, United States, Mexico",2019-11-13,2020,TV-MA,1 Season,"Docuseries, Spanish-Language TV Shows","In this docuseries, soccer great Diego Maradona comes to Culiacán, the heart of the Sinaloa Cartel, to save the local team, the Dorados, and maybe himself, too.",2019
s3289,TV Show,Chief of Staff,,"Lee Jung-jae, Shin Mina, Lee Elijah, Kim Dong-jun, Jung Jin-young, Kim Kap-soo, Jung Woong-in, Im Won-hee, Kim Hong-pa",South Korea,2019-11-12,2019,TV-14,2 Seasons,"International TV Shows, Korean TV Shows, TV Dramas","As a chief of staff in the National Assembly, Jang Tae-jun influences power behind the scenes while pursuing his own ambitions to rise to the top.",2019
s3290,Movie,Jeff Garlin: Our Man In Chicago,Christopher Storer,Jeff Garlin,United States,2019-11-12,2019,TV-MA,59 min,Stand-Up Comedy,"Comedian Jeff Garlin (unintentionally) celebrates his 37th year of stand-up and shares his learnings on love, loss, success and food addiction.",2019
s3291,Movie,A Single Man,Tom Ford,"Colin Firth, Julianne Moore, Nicholas Hoult, Ginnifer Goodwin, Matthew Goode, Paul Butler, Ryan Simpkins, Teddy Sears, Paulette Lamori, Jon Kortajarena",United States,2019-11-11,2009,R,100 min,"Dramas, Independent Movies, LGBTQ Movies",This stream-of-consciousness drama centers on a day in the life of a gay college professor who's reeling from his longtime lover's recent death.,2019
s3292,TV Show,Put Your Head on My Shoulder,,"Fair Xing, Lin Yi, Daddi Tang, Yi Sha, Zhou Zixin, Zheng Yingchen, Cai Gang, Liang Aiqi, Rong Rong, He Qiang",China,2019-11-11,2019,TV-14,1 Season,"International TV Shows, Romantic TV Shows, Teen TV Shows","On the cusp of graduation, an accounting major searching for her career winds up living with a genius physics student who shakes up her daily routine.",2019
s3293,Movie,To Be of Service,Josh Aronson,,United States,2019-11-11,2019,TV-MA,88 min,Documentaries,"Traumatized by combat, newly returned war veterans find solace in service dogs that guide them back to a fulfilling civilian life.",2019
s3294,TV Show,Little Things,,"Dhruv Sehgal, Mithila Palkar",India,2019-11-09,2019,TV-MA,3 Seasons,"International TV Shows, Romantic TV Shows, TV Comedies","A cohabiting couple in their 20s navigate the ups and downs of work, modern-day relationships and finding themselves in contemporary Mumbai.",2019
s3295,TV Show,Greatest Events of WWII in Colour,,,United Kingdom,2019-11-08,2019,TV-14,1 Season,"British TV Shows, Docuseries, International TV Shows","From the attack on Pearl Harbor to D-Day, the most pivotal events of World War II come to life in this vivid docuseries featuring colorized footage.",2019
s3296,TV Show,Green Eggs and Ham,,"Michael Douglas, Adam Devine, Keegan-Michael Key, Eddie Izzard, Jillian Bell, Ilana Glazer, Diane Keaton, Jeffrey Wright, John Turturro, Tracy Morgan, Daveed Diggs","United Kingdom, Canada, United States",2019-11-08,2019,TV-Y7,1 Season,"Kids' TV, TV Action & Adventure, TV Comedies","On a road trip to save an endangered animal, polar opposites Guy and Sam learn to try new things like friendship – and a certain delectable dish.",2019
s3297,Movie,Let It Snow,Luke Snellin,"Isabela Moner, Shameik Moore, Kiernan Shipka, Odeya Rush, Liv Hewson, Mitchell Hope, Jacob Batalon, Joan Cusack, Matthew Noszka, Anna Akana, Miles Robbins, D'Arcy Carden, Mason Gooding, Andrea De Oliveira, Victor Rivers",United States,2019-11-08,2019,PG-13,93 min,"Comedies, Dramas, LGBTQ Movies","A snowstorm hits a small town on a cold Christmas Eve, affecting the friendships, love lives and futures of several high school seniors.",2019
s3298,Movie,Paradise Beach,Xavier Durringer,"Sami Bouajila, Tewfik Jallab, Mélanie Doutey, Hugo Becker, Kool Shen, Hubert Koundé, Seth Gueko, Sonia Couling, Chalad Na Songkhla, Flore Bonaventura, Nessbeal, Dorian N'Goumou dit Dosseh, Hache-P",France,2019-11-08,2019,TV-MA,94 min,"Action & Adventure, Dramas, International Movies","Mehdi gets out of prison, planning to settle old scores. But first, he must reconnect with his gang, now living in an idyllic beach resort in Thailand.",2019
s3299,TV Show,Wild District,,"Juan Pablo Raba, Cristina Umaña, Camila Sodi, Christian Tappán, Juan Fernando Sánchez, Juan Sebastián Calero, Paula Castaño, Nicolás Quiroga, Alina Lozano, Carolina Acevedo, Julio César Pachón, Roberto Cano",Colombia,2019-11-08,2019,TV-MA,2 Seasons,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows","After surrendering to Bogotá police, an ex-guerrilla avoids prison by working undercover to investigate a ruthless enforcer of government corruption.",2019
s3300,Movie,U Turn,Pawan Kumar,"Roger Narayan, Shraddha Srinath, Dileep Raj, Krishna Hebbale, Ram Manjjonaath, Chethan Dsouza",India,2019-11-07,2016,TV-14,121 min,"International Movies, Thrillers",A reporter must hunt for the truth behind a strange murder after she crosses paths with a young cop and becomes the investigation's prime suspect.,2019
s3301,Movie,Burning Cane,Phillip Youmans,"Wendell Pierce, Karen Kaia Livers, Dominique McClellan, Braelyn Kelly, Emyri Crutchfield, Cynthia Capers, Erika Woods",United States,2019-11-06,2019,TV-MA,78 min,Dramas,"A small-town Louisiana minister and one of his parishioners cope with grief, alcoholism and a crisis of faith in this dramatic character study.",2019
s3302,TV Show,SCAMS,,"Yosuke Sugino, Tomoya Maeno, Maika Yamamoto, Junki Tozuka, Shodai Fukuyama, Ron Mizuma, Takuya Wakabayashi, Asuka Hanamura, Shuntaro Yanagi, Takashi Yamanaka, Masato Wada, Naomi Nishida, Tetta Sugimoto, Ryohei Otani",Japan,2019-11-06,2019,TV-14,1 Season,"Crime TV Shows, International TV Shows, TV Dramas","Hit hard by the Lehman shock, a well-meaning young man joins a phone scam operation and gets increasingly embroiled in the underworld.",2019
s3303,Movie,Shadow,Zhang Yimou,"Deng Chao, Sun Li, Ryan Cheng, Wang Qianyuan, Hu Jun, Wang Jingchun, Guan Xiaotong, Leo Wu","China, Hong Kong",2019-11-06,2018,TV-14,116 min,"Action & Adventure, Dramas, International Movies","As three kingdoms struggle for control of a walled city, a figure with a rare power spins a web of intrigue that entangles a king's court.",2019
s3304,Movie,Luccas Neto in: Summer Camp,Lucas Margutti,"Luccas Neto, Gi Alparone, Jéssica Diehl, Roni Fischer, Karol Alves, João Pessanha",Brazil,2019-11-05,2019,TV-G,87 min,"Children & Family Movies, Comedies, Music & Musicals",Luccas and Gi are heading to a world famous gymkhana camp. Only problem: so are their bullies... A fun musical that will get you in a vacation mood.,2019
s3305,TV Show,Sam & Cat,,"Jennette McCurdy, Ariana Grande, Cameron Ocasio, Brandon Weaver, Zoran Korach, Dre Swain, Maree Cheatham, Eduardo Drummond, Alondra Hidalgo",United States,2019-11-05,2014,TV-PG,2 Seasons,"Kids' TV, TV Comedies","To earn cash, roommates Sam and Cat start a baby-sitting service – and quickly discover just what an adventure baby-sitting can be.",2019
s3306,Movie,Seth Meyers: Lobby Baby,Neal Brennan,Seth Meyers,United States,2019-11-05,2019,TV-MA,61 min,Stand-Up Comedy,SNL alumnus and subversive master of late-night TV Seth Meyers comes out from behind the desk to share some lighthearted stories from his own life.,2019
s3307,TV Show,The End of the F***ing World,,"Jessica Barden, Alex Lawther, Steve Oram, Christine Bottomley, Navin Chowdhry, Wunmi Mosaku, Gemma Whelan, Jonathan Aris, Eileen Davies",United Kingdom,2019-11-05,2019,TV-MA,2 Seasons,"British TV Shows, International TV Shows, TV Comedies",A budding teen psychopath and a rebel hungry for adventure embark on a star-crossed road trip in this darkly comic series based on a graphic novel.,2019
s3308,Movie,The Lovers,Azazel Jacobs,"Aidan Gillen, Melora Walters, Tyler Ross, Jessica Sula, Lesley Fera, Tracy Letts, Debra Winger",United States,2019-11-05,2017,R,98 min,"Comedies, Dramas, Independent Movies","On the verge of divorce, a middle-aged couple, each involved in a serious affair, rethink their marriage and the meaning of love and fidelity.",2019
s3309,Movie,Tune in for Love,Jung Ji-woo,"Kim Go-eun, Jung Hae-in, Park Hae-joon, Kim Guk-hee, Jung Eugene, Choi Jun-young, Yoo Yeol, Nam Mun-cheol",South Korea,2019-11-05,2019,TV-MA,123 min,"Dramas, International Movies, Romantic Movies","A student and a reticent teen first meet at a bakery in the 1990s and try to find each other through the years, as fate keeps pulling them apart.",2019
s3310,Movie,Undercover Brother 2,Leslie Small,"Michael Jai White, Vince Swann, Barry Bostwick, Laila Odom, Gary Owen, Affion Crockett, Steven Lee Johnson, Lindsay Lamb, Zac Zedalis, Cj Sykes",United States,2019-11-05,2019,R,85 min,Comedies,"When a beloved secret agent falls deep into a coma, his bumbling brother must defend their community from a divisive political threat.",2019
s3311,TV Show,Meet the Adebanjos,,"Wale Ojo, Yetunde Oduwole, Andrea Aboagye, Daniel Davids, Moji Bamtefa, Jordan Coulson",United Kingdom,2019-11-04,2016,TV-PG,3 Seasons,"British TV Shows, International TV Shows, TV Comedies","In South London, tradition clashes with culture as a Nigerian father tries to instill his old-fashioned African values into his modern British family.",2019
